id,price
971,100015.08
972,100001.08
973,100006.31
974,99990.73
975,99998.38
976,99992.72
977,100014.81
978,99993.62
979,100001.24
980,100001.41
981,99991.37
982,100001.36
983,99999.62
984,100001.03
985,99986.27
986,100020.38
987,100006.52
988,100015.78
989,100003.96
990,99993.56
991,99986.09
992,100014.47
993,99988.47
994,100005.5
995,100005.24
996,100002.79
997,99990.91
998,100006.55
999,99993.84
1000,100027.11
1001,100001.34
1002,99989.78
1003,99997.01
1004,99983.77
1005,100013.81
1006,100001.18
1007,99993.95
1008,99990.09
1009,99997.13
1010,100001.96
1011,100008.71
1012,100002.03
1013,99996.22
1014,99998.23
1015,100009.73
1016,100012.68
1017,99987.09
1018,99982.71
1019,100000.18
1020,99999.05
1021,100017.72
1022,100006.96
1023,99986.46
1024,100006.78
1025,99983.49
1026,100006.11
1027,99997.8
1028,99991.96
1029,99990.33
1030,100002.31
1031,100002.91
1032,100007.36
1033,99996.69
1034,100004.07
1035,99984.55
1036,99997.72
1037,100001.75
1038,99997.5
1039,100018.37
1040,99994.58
1041,99997.1
1042,99980.54
1043,100016.93
1044,100004.89
1045,99984.49
1046,99997.48
1047,100009.29
1048,99994.9
1049,99991.76
1050,100015.53
1051,99997.46
1052,99998.61
1053,100004.31
1054,99994.89
1055,99987.98
1056,99999.85
1057,99969.34
1058,99991.84
1059,99989.2
1060,100006.47
1061,100014.28
1062,99993.27
1063,99977.33
1064,99993.42
1065,99999.5
1066,99995.35
1067,100005.31
1068,100005.46
1069,99998.97
1070,99993.04
1071,99996.3
1072,100010.32
1073,100000.81
1074,100018.38
1075,99990.78
1076,100009.16
1077,99996.62
1078,99991.82
1079,99978.66
1080,99989.31
1081,100015.54
1082,100001.31
1083,100004.6
1084,99993.35
1085,99997.99
1086,99995.25
1087,100004.28
1088,100002.96
1089,99989.79
1090,99982.22
1091,99993.69
1092,99992.43
1093,100003.21
1094,100013.62
1095,100001.11
1096,100001.92
1097,99993.58
1098,99989.59
1099,99973.99
1100,100007.28
1101,99998.18
1102,100003.19
1103,99989.39
1104,99997.77
1105,99992.78
1106,99981.8
1107,99993.02
1108,99992.35
1109,99993.13
1110,100008.26
1111,99997.99
1112,100010.13
1113,99991.1
1114,99980.25
1115,100009.46
1116,99998.72
1117,99996.87
1118,100000.5
1119,99999.76
1120,100003.51
1121,100009.6
1122,99997.18
1123,100005.58
1124,100018.82
1125,100007.39
1126,99999.77
1127,99994.72
1128,99996.98
1129,100004.49
1130,100003.29
1131,99980.68
1132,99995.82
1133,99999.82
1134,99990.89
1135,99996.38
1136,99999.35
1137,99992.3
1138,99989.25
1139,100008.16
1140,99993.98
1141,99990.92
1142,99993.66
1143,100008.43
1144,100004.55
1145,100012.29
1146,99986.52
1147,100023.27
1148,99994.11
1149,100004.35
1150,100009.13
1151,100012.08
1152,100002.79
1153,100018.45
1154,99991.53
1155,99988.26
1156,100005.87
1157,99979.79
1158,100006.47
1159,99992.31
1160,99996.59
1161,99981.16
1162,99988.55
1163,99997.31
1164,100024.99
1165,99996.57
1166,99989.28
1167,99993.15
1168,100002.26
1169,99990.89
1170,99999.93
1171,100009.41
1172,99993.35
1173,100010.48
1174,100003.05
1175,99996.51
1176,99990.03
1177,99998.23
1178,99988.16
1179,100003.27
1180,99999.16
1181,99999.71
1182,99990.38
1183,99985.43
1184,99990.34
1185,99998.47
1186,99982.23
1187,99992.9
1188,99996.66
1189,99994.12
1190,100002.12
1191,99999.12
1192,100002.08
1193,99992.88
1194,99998.18
1195,100000.33
1196,99993.67
1197,100008.97
1198,100007.61
1199,100015.54
1200,99997.29
1201,100009.22
1202,100018.31
1203,99981.96
1204,99984.49
1205,100008.13
1206,100008.85
1207,99999.98
1208,100002.39
1209,99990.88
1210,100003.3
1211,99987.21
1212,99991.85
1213,99989.76
1214,100010.43
1215,100010.21
1216,100002.13
1217,100007
1218,99996.74
1219,99988.68
1220,100030.02
1221,100000
1222,99997.4
1223,100014.65
1224,100005.12
1225,99997.43
1226,100002.69
1227,99983.03
1228,100002.01
1229,99983.72
1230,99986.67
1231,100004.37
1232,99990.05
1233,99974.96
1234,100006.36
1235,99985.2
1236,99997.26
1237,100008.34
1238,100002.41
1239,100009.46
1240,99999.17
1241,99998.06
1242,99990.29
1243,99997.07
1244,100010.48
1245,99971.67
1246,99992.28
1247,100010.26
1248,99999.13
1249,99988.76
1250,99988.13
1251,99999.45
1252,99994.81
1253,99995.91
1254,100000.36
1255,99998.41
1256,99994.93
1257,99997.92
1258,100003.87
1259,99999
1260,100019.79
1261,100005.86
1262,99998.4
1263,99986.65
1264,99993.72
1265,100002.47
1266,99978.45
1267,99989.16
1268,99991.47
1269,100001.84
1270,99993.24
1271,99997.6
1272,100005.65
1273,99992.63
1274,100004.76
1275,99984.85
1276,99981.81
1277,100010.4
1278,99990.91
1279,100004.98
1280,100000.26
1281,100002.43
1282,100009.92
1283,99983.94
1284,100000.23
1285,99993.75
1286,99988.56
1287,99993.75
1288,100011.61
1289,99994.53
1290,100003.18
1291,99996.96
1292,100002.49
1293,100009.34
1294,100006.36
1295,100004.14
1296,99985.1
1297,100005.23
1298,99987.46
1299,100001.52
1300,100000.07
1301,99991.24
1302,99997.6
1303,99987.65
1304,100005.81
1305,100014.08
1306,100005.5
1307,99986.25
1308,100010.46
1309,99992.25
1310,99992.47
1311,99969.73
1312,100006.59
1313,99990.51
1314,100008.51
1315,99987.98
1316,99999.21
1317,99989.52
1318,99996.07
1319,99998.03
1320,99998.11
1321,99995.45
1322,99992.46
1323,99998.13
1324,99996.77
1325,100005.64
1326,99990.88
1327,99997.27
1328,99994.22
1329,99991.88
1330,100009.3
1331,100004.25
1332,99994.86
1333,99998.49
1334,99995.17
1335,100010.15
1336,99996.49
1337,100004.68
1338,99995.42
1339,100005.27
1340,100007.51
1341,99998.85
1342,99982.59
1343,100009.41
1344,100018.85
1345,99989.92
1346,100008.53
1347,100001.8
1348,99988.67
1349,99982.6
1350,99995.9
1351,99987.76
1352,100001.16
1353,100010.7
1354,100009.25
1355,100000.28
1356,99992.39
1357,99996.31
1358,100006.1
1359,99992.44
1360,99991.61
1361,100005.57
1362,100007.76
1363,100001.01
1364,100004.76
1365,99990.78
1366,100002.82
1367,99998.36
1368,99999.6
1369,100000.54
1370,99987.37
1371,99991.26
1372,100002.97
1373,99987.77
1374,99988.32
1375,100013.7
1376,99984.68
1377,100004.15
1378,100006.68
1379,100009.92
1380,100003.04
1381,99991.1
1382,99997.09
1383,99992.8
1384,99995.44
1385,99988.73
1386,99996.51
1387,99991.73
1388,100008.15
1389,100004.29
1390,99991.91
1391,100003.47
1392,100007.32
1393,99985.07
1394,100003.96
1395,99987.56
1396,100012.2
1397,100006.9
1398,100007.12
1399,99999.77
1400,100011.86
1401,99999.13
1402,100011.36
1403,100010.29
1404,99992.11
1405,100002.56
1406,100007.82
1407,100010.02
1408,100014.77
1409,99998.72
1410,100000.02
1411,99979.85
1412,99992.96
1413,99994.35
1414,100003.89
1415,100003.9
1416,99989.89
1417,99988.07
1418,100001.01
1419,99989.08
1420,99990.72
1421,100009.05
1422,99993.33
1423,100008.81
1424,100003.68
1425,99987.99
1426,99988.67
1427,99995.4
1428,100001.56
1429,100018.05
1430,99995.12
1431,99984.84
1432,100002.92
1433,99997.87
1434,99976.84
1435,99989.24
1436,99989.65
1437,100005.75
1438,99993.38
1439,99981.23
1440,99998.48
1441,99999.36
1442,99993.84
1443,99979.85
1444,100001.3
1445,99971.25
1446,100000.89
1447,99997.49
1448,99994.47
1449,99989.66
1450,100013.29
1451,100001.99
1452,100012.95
1453,100002.55
1454,99995.23
1455,99994.8
1456,100013.68
1457,99981.12
1458,100008.58
1459,99986.7
1460,99995.25
1461,99987.62
1462,99990.46
1463,99989.64
1464,100014.72
1465,99986.25
1466,100018.47
1467,100013.33
1468,100000.79
1469,99990.04
1470,99991.6
1471,100004.49
1472,99987.03
1473,99990.19
1474,99999.61
1475,99999.95
1476,99994.32
1477,99990.01
1478,99981.17
1479,99990.34
1480,99995.53
1481,99998.82
1482,100000.8
1483,100011.9
1484,99997.59
1485,99998.73
1486,99988.11
1487,99997.99
1488,99994.87
1489,100008.91
1490,100007.85
1491,99979.28
1492,99991.37
1493,99997.2
1494,100003.98
1495,99999.29
1496,99992.48
1497,99993.01
1498,99991.32
1499,100027.96
1500,100010.04
1501,100008.82
1502,99992.31
1503,100016.08
1504,99989.62
1505,99996.19
1506,99989.83
1507,99993.26
1508,100002.38
1509,99986.88
1510,100007.13
1511,100014.04
1512,100005.11
1513,99986.08
1514,99982.16
1515,100016.45
1516,100005.19
1517,99997.87
1518,100007.25
1519,99991.9
1520,99999.82
1521,99992.57
1522,99990.87
1523,100001.13
1524,100010.76
1525,100001.25
1526,100006.34
1527,99996.53
1528,100005.49
1529,99992.2
1530,99991.61
1531,99997.13
1532,99993.12
1533,100001.06
1534,100004.87
1535,99996.81
1536,100007.37
1537,99973.9
1538,99993.21
1539,99988.44
1540,100006.45
1541,99988.54
1542,100003.51
1543,100005.21
1544,99999.82
1545,99995.59
1546,100013.55
1547,100000.93
1548,99980.2
1549,100002.12
1550,99992.99
1551,100007.94
1552,99991.82
1553,99986.12
1554,100010.69
1555,100016.64
1556,99996.13
1557,99994.17
1558,100005.16
1559,99992.08
1560,100015.03
1561,99998.14
1562,100004.83
1563,100005.42
1564,99995.82
1565,99996.76
1566,100012.32
1567,100017.98
1568,99983.35
1569,100017.09
1570,100004.47
1571,99992.56
1572,100001.68
1573,99997.27
1574,100011.45
1575,99993.81
1576,100011.23
1577,100007.26
1578,99993.37
1579,99995.47
1580,100000.81
1581,100010.67
1582,100004.88
1583,99988.79
1584,100021.35
1585,100011.29
1586,100008.17
1587,100019.06
1588,100001.02
1589,99997.15
1590,99990.23
1591,100003.87
1592,99995.55
1593,100005.07
1594,100007.67
1595,99986.28
1596,100007.88
1597,99998.72
1598,100001.42
1599,100006.76
1600,100009.77
1601,100003.76
1602,100003.63
1603,100005.65
1604,99997.62
1605,100007.67
1606,99980.83
1607,100012.3
1608,99995.26
1609,100010.75
1610,100015.08
1611,100009.18
1612,100008.94
1613,100006.09
1614,100002.54
1615,100000.17
1616,99993.21
1617,99981.88
1618,100002.65
1619,99992.75
1620,100017.93
1621,100000.36
1622,99997.9
1623,99992.34
1624,99978.95
1625,99993.18
1626,100015.79
1627,99991
1628,99994.7
1629,100003.02
1630,99998.89
1631,99997.87
1632,100001.87
1633,100009.5
1634,100000.17
1635,99991.06
1636,99987.3
1637,99981.68
1638,99994.27
1639,100004.02
1640,100005.37
1641,99995.14
1642,100001.28
1643,100001.79
1644,100005.17
1645,100003
1646,99994.39
1647,100010.44
1648,100007.11
1649,99999.65
1650,99984.53
1651,100005.12
1652,99994.63
1653,100010.33
1654,100002.58
1655,99995.38
1656,99987.43
1657,100001.3
1658,99997.56
1659,99993.75
1660,100003.12
1661,99985.11
1662,99989.83
1663,99999.55
1664,100004.93
1665,99999.82
1666,99988.3
1667,100005.63
1668,100010.23
1669,99995.37
1670,100000.17
1671,100002.04
1672,99996.74
1673,100015.07
1674,100002.62
1675,99992.6
1676,100003.17
1677,100010.47
1678,99998.84
1679,99996.19
1680,100012.37
1681,100002.45
1682,99984.25
1683,99994.61
1684,100013.18
1685,100000.43
1686,99983.59
1687,99994.88
1688,100013.03
1689,100016.84
1690,99990.13
1691,100008.38
1692,99995.15
1693,100008.99
1694,99979.31
1695,100003.69
1696,100001.44
1697,99994.88
1698,100000.34
1699,99992.64
1700,100009.81
1701,100007.26
1702,99985.84
1703,100002.32
1704,99987.45
1705,99994.59
1706,100017.86
1707,100013.38
1708,100008.6
1709,99997.84
1710,99997.73
1711,100014.46
1712,99998.26
1713,99993.37
1714,100002.03
1715,100013.77
1716,99983.43
1717,100015.69
1718,99989.25
1719,100003.77
1720,100002.12
1721,100022.82
1722,99997.31
1723,100004.98
1724,100001.31
1725,100005.14
1726,99979.24
1727,100002.94
1728,99986.93
1729,100000.12
1730,99997.75
1731,99990.68
1732,99994.97
1733,100017.08
1734,99990.38
1735,99997.37
1736,99979.71
1737,99997.86
1738,100009.67
1739,99999.38
1740,99995.77
1741,99993.14
1742,99997.78
1743,100015.56
1744,99995.7
1745,100002.99
1746,100000.24
1747,99995.94
1748,100014.39
1749,99988.27
1750,100002.28
1751,100010.46
1752,99988.23
1753,100007.05
1754,100004.01
1755,100004.78
1756,100002.05
1757,100000.26
1758,100015.53
1759,99991.65
1760,99988.5
1761,99995.51
1762,99997.44
1763,100003.64
1764,100009.33
1765,100020.02
1766,100006.52
1767,99997.8
1768,99978.72
1769,100008.56
1770,99991.04
1771,99997.63
1772,100004.23
1773,100019.62
1774,100013.6
1775,100004.16
1776,100002.42
1777,99992.22
1778,99996.2
1779,99984.88
1780,99987.67
1781,100015.17
1782,99999.9
1783,99999.77
1784,99993.82
1785,99991.08
1786,100003.04
1787,100006.02
1788,99991.3
1789,99987.85
1790,100009.5
1791,99995.9
1792,99999.67
1793,100008.18
1794,100010.19
1795,100003.03
1796,100002.63
1797,100002.69
1798,99996.11
1799,99988.34
1800,100009.78
1801,99982.83
1802,99982.73
1803,99991.58
1804,99988
1805,99986.98
1806,100005.35
1807,99980.49
1808,99998.52
1809,99997.02
1810,100005.53
1811,100000.04
1812,100002.03
1813,99986.96
1814,99982.06
1815,100011.03
1816,99999.68
1817,99987.09
1818,99999.53
1819,99988.84
1820,99991.22
